,title,price,link
12,"Acer Chromebook CB315-4H Intel Celeron N4500 (Chrome OS/8 GB RAM/128 GB/WiFi 6) 39.6 cm (15.6"") Full HD, Silver, 1.6 KG, 3 Months Google One AI Premium Plan with Gemini Advanced & 2TB Cloud Storage","18,500",https://amazon.in/Chromebook-CB315-4H-Celeron-Premium-Advanced/dp/B0DH4M1MJ3/ref=sr_1_24?crid=36REPC42ZM5VI&dib=eyJ2IjoiMSJ9.eFCUMhD-naMzRtSQBmiuOJB8G3yluTCjxCcPytXQ7Agpjlq2MQF6_49XSryID1exwn2avL63j5MY4vF5DCalYcCHO9_j29i-Hap_-GBF7MvxbbMoCrbOectN4hHGhClD9f_dyJ0hi6SIg-AtI2QuAI3dlUa1U6OSbKX1PiqKQ4WnJEK2NDt8Rs_GQToQOcS_uEeYhYdA-ticQqnq3Q8MblWkXU89Yj6p3X4ndTt8CC4.fQ39sEce-DWCnkEey1WUWpyVdqIqjSck1fElItrhl50&dib_tag=se&keywords=laptop&qid=1739981383&sprefix=laptop%2Caps%2C345&sr=8-24
379,"Chuwi HeroBook Plus 15.6"" FHD Laptop, Intel Celeron N4020 Dual Core Processor Upto 2.80GHz, 8GB RAM, 256GB SSD, Intel UHD Graphics, Windows 11,WiFi 6,Webcam,BT 5.2,HDMI Port,38Wh, 1.74kg (Iron Gray)","17,990",https://amazon.in/sspa/click?ie=UTF8&spc=MTo1NDgwMTY5OTM3NDQwMTM3OjE3Mzk5ODE0Mzc6c3BfYXRmX25leHQ6MzAwMjc4MzM5NzI4NzMyOjowOjo&url=%2FChuwi-HeroBook-Plus-Processor-Graphics%2Fdp%2FB0D9QQ7SS1%2Fref%3Dsr_1_82_sspa%3Fcrid%3D36REPC42ZM5VI%26dib%3DeyJ2IjoiMSJ9.os94n36cK4_OwBRZVexVVGuAwrjTQvocAnQ52aGAhECeHv4IOonIO2SqlDFkuTPCVj_MNTSajDSYE5JArGqUnBu4XeF1jr5YC7XG5bNLl5ZCu0pjPfk7kBChSEUpYu-LSJ2lqkchX_KQMwZVacRlt15q0YbsRaBsJ3QU7RAHnZ0dpQfBAXKPBVQy8DnaMq95VXefhvEg_8CCIbfV74gAAqcthlOKI6CA3V_M1bMplFU.i5YaJCJknKvLjobAiMp1uFpoFYEsYJM7EjqkEDE98TY%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1739981437%26sprefix%3Dlaptop%252Caps%252C345%26sr%3D8-82-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
32,"(Refurbished) HP Chromebook C640 10th Gen Intel Core i5 FHD Thin & Light Laptop (8 GB DDR4 RAM/64 GB eMMC SSD/14"" (35.6 cm) FHD/Chrome OS/WiFi/BT/Webcam/Intel Graphics)","17,099",https://amazon.in/Refurbished-HP-Chromebook-Touchscreen-Graphics/dp/B0C58CB72V/ref=sr_1_106?crid=36REPC42ZM5VI&dib=eyJ2IjoiMSJ9.wZCRS2kbIqbkZQ1YIS8m_hrOPk5qM5mYTO7zfdbCERfNQMhcaLu-DJk7kzZ2l06y3JlUhPMRATeTvxkkI5XdBXfvuh6gw9EbrvechQArzq14dAZ63JnbWd79TBbu1lX49L_S4YaRkr8hoYJjrNZKI6UsY2BWAyUIbDcN6z3yMeh9FmHG9Ol0hU9W2ycpTMOm2GYMR_zpii4S6LbQnSdPQfdFDPofhqmmoDFd3aerehU.cBsJrfvK8Hpy7XKoXwB90Bk38pz99pmjG3-pw-iyRIE&dib_tag=se&keywords=laptop&qid=1739981446&sprefix=laptop%2Caps%2C345&sr=8-106
305,"Dᥱll Latitude E7470 6th Gen Intᥱl Core i5 Thin & Light HD Laptop (8 GB DDR4 RAM|256 GB SSD|14"" (35.6 cm) HD|Windows 11|MS Office|WiFi|BT|Intᥱl HD Graphics) (Rᥱfurbishᥱd)","15,995",https://amazon.in/Latitude-Laptop-Windows-Graphics-R%E1%A5%B1furbish%E1%A5%B1d/dp/B0DT4JVT14/ref=sr_1_40?crid=36REPC42ZM5VI&dib=eyJ2IjoiMSJ9.diilpvh_a3hsngxrfeRzX7vVEt_vARV40xZAIACo5V7G2Xkbnuq_9vw2fMaQ8hsXKdOrbcZ3RMPtxbh26p0C6dE3XExkADzCd1gDAgioioGXzgw-yFlp28EXWbl8N6artChTzFH0DFOFC1zwXsZjVJROlW_-C0fYpvcY3LrQ4YuOsL2TEvpJyA4L2NzWMegqNsd-5EzsahHp4om0c0JTJOUFj7-900lMmBcqFYpS9kg.GV3EAhqu8VxUBopa5GD9A1nkbj-kyE2Ndx0DJ3NkdmA&dib_tag=se&keywords=laptop&qid=1739981406&sprefix=laptop%2Caps%2C345&sr=8-40
56,"Chuwi HeroBook Pro 14.1'' Intel Celeron N4020 Laptop with 8GB RAM, 256GB SSD, Windows 11, 1TB Expand, FHD IPS, Ultra Slim, USB3.0, Mini-HDMI, Webcam","15,990",https://amazon.in/sspa/click?ie=UTF8&spc=MTo2NDAwMTA1NjU3NTU1NTYzOjE3Mzk5ODEzODM6c3BfbXRmOjMwMDI3ODMwNjk4MjUzMjo6MDo6&url=%2FChuwi-HeroBook-Pro-Celeron-Mini-HDMI%2Fdp%2FB0D9RXH8X5%2Fref%3Dsr_1_28_sspa%3Fcrid%3D36REPC42ZM5VI%26dib%3DeyJ2IjoiMSJ9.eFCUMhD-naMzRtSQBmiuOJB8G3yluTCjxCcPytXQ7Agpjlq2MQF6_49XSryID1exwn2avL63j5MY4vF5DCalYcCHO9_j29i-Hap_-GBF7MvxbbMoCrbOectN4hHGhClD9f_dyJ0hi6SIg-AtI2QuAI3dlUa1U6OSbKX1PiqKQ4WnJEK2NDt8Rs_GQToQOcS_uEeYhYdA-ticQqnq3Q8MblWkXU89Yj6p3X4ndTt8CC4.fQ39sEce-DWCnkEey1WUWpyVdqIqjSck1fElItrhl50%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1739981383%26sprefix%3Dlaptop%252Caps%252C345%26sr%3D8-28-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
151,"Chuwi HeroBook Pro 14.1'' Intel Celeron N4020 Laptop with 8GB RAM, 256GB SSD, Windows 11, 1TB Expand, FHD IPS, Ultra Slim, USB3.0, Mini-HDMI, Webcam","15,990",https://amazon.in/sspa/click?ie=UTF8&spc=MTo0MjcwNTc1Nzc0NTUyNjI4OjE3Mzk5ODE0OTQ6c3BfbXRmOjMwMDI3ODMwNjk4MjUzMjo6MDo6&url=%2FChuwi-HeroBook-Pro-Celeron-Mini-HDMI%2Fdp%2FB0D9RXH8X5%2Fref%3Dsr_1_187_sspa%3Fcrid%3D36REPC42ZM5VI%26dib%3DeyJ2IjoiMSJ9.ws-4bpEkLLOPnBfn3T-TZUq8oI2j4H_YaKyuqp7ocHZbCdl_Cd5RNs703XILSkkCYOEurajATsRk1AnHTjfsVSQHCcS42s6eySgfna5aTWPIrsTsrw3ZEESImA4upqy-OvFl3kNZsD8eE6qcga9XUNCM3AEno2PMUQgQAXycPvCh-GYZOfVO-ngJ9zHZv9GLOremHYgH5dvmhHPeEo_wTMaGbpaElhNaeNws_dlkrDk.7wXtOkKOxzqRqsqZh1ZmTckg7x9QvZfbXdClTsdg8Ds%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1739981493%26sprefix%3Dlaptop%252Caps%252C345%26sr%3D8-187-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
162,"Chuwi HeroBook Pro 14.1'' Intel Celeron N4020 Laptop with 8GB RAM, 256GB SSD, Windows 11, 1TB Expand, FHD IPS, Ultra Slim, USB3.0, Mini-HDMI, Webcam","15,990",https://amazon.in/sspa/click?ie=UTF8&spc=MTo0MTcyNTgzNTczMzM3Nzk5OjE3Mzk5ODE1MDU6c3BfYXRmX25leHQ6MzAwMjc4MzA2OTgyNTMyOjowOjo&url=%2FChuwi-HeroBook-Pro-Celeron-Mini-HDMI%2Fdp%2FB0D9RXH8X5%2Fref%3Dsr_1_194_sspa%3Fcrid%3D36REPC42ZM5VI%26dib%3DeyJ2IjoiMSJ9.40YNIj9U0aPxUMAi83i-_lR9G5uN6JbhUYenavZvKujNVikU2GwZGZGiiWU82Dib32QFgviBKrLtnRhm5BZZLvgsAbxAY7rLjFmz9xQnj4Cs0-zUSRC3nvXOtizjxy2hNtf41tgLo7cUwIjJCKzCsrc-UsdyBTkKvoVAfRZuA68dHEIZvC2GgiXlYh_hVf2k24N1U95XZQXjWXiBHnvYUXzxsIsW2IK42HIUS90H1Fc.CXwVPv520eh6EyAFiIS-9xW3tzzyKwbkbNY3HywidCI%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1739981505%26sprefix%3Dlaptop%252Caps%252C345%26sr%3D8-194-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
195,"Chuwi HeroBook Pro 14.1'' Intel Celeron N4020 Laptop with 8GB RAM, 256GB SSD, Windows 11, 1TB Expand, FHD IPS, Ultra Slim, USB3.0, Mini-HDMI, Webcam","15,990",https://amazon.in/sspa/click?ie=UTF8&spc=MTo4NjI5NjA4ODgyNTUyMzE2OjE3Mzk5ODE1MTU6c3BfbXRmOjMwMDI3ODMwNjk4MjUzMjo6MDo6&url=%2FChuwi-HeroBook-Pro-Celeron-Mini-HDMI%2Fdp%2FB0D9RXH8X5%2Fref%3Dsr_1_220_sspa%3Fcrid%3D36REPC42ZM5VI%26dib%3DeyJ2IjoiMSJ9.SFfsiIhWw1D_IRIEztVuI2ywo8SXsfVGkx4B7XqJ02SSEjLz19qc7gFkd3Q-eIqX9OUrTBhjdwivWTdmC94wm2mRw_Bgb4uP6zINPwDNS9i8BDVa8FiB80KmGwmWrlchlaYe6wWdXuZtg1QIEQQumbj--iX2E0k3ywY34RacAVFKvx3Bh4YY7ku3BeBaUtvn0Pc5prLh8kI1M4Uk7nZxbIlSW-FnX5GBEt0cQXbVtco.4sZXl1rv0kp229tqLCxOI0JRyoBVk4rLu-jSOYU0f_4%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1739981515%26sprefix%3Dlaptop%252Caps%252C345%26sr%3D8-220-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
239,"Chuwi HeroBook Pro 14.1'' Intel Celeron N4020 Laptop with 8GB RAM, 256GB SSD, Windows 11, 1TB Expand, FHD IPS, Ultra Slim, USB3.0, Mini-HDMI, Webcam","15,990",https://amazon.in/sspa/click?ie=UTF8&spc=MTo2MDI1NjcwNTY1NzU0Njk6MTczOTk4MTUzNTpzcF9tdGY6MzAwMjc4MzA2OTgyNTMyOjowOjo&url=%2FChuwi-HeroBook-Pro-Celeron-Mini-HDMI%2Fdp%2FB0D9RXH8X5%2Fref%3Dsr_1_251_sspa%3Fcrid%3D36REPC42ZM5VI%26dib%3DeyJ2IjoiMSJ9.7ZgPmNgyOzSGPJUq09HPPgXpo5X8QPyN9BfxUG5by8lP58ofFqiKzbMTafN-oBy15uNtBULDHsstf1bTLIvoARLF3w-rlqpusHy-w3exfuz15kfan1bno0XJWPcdyKitf_EzMFrFrVcbZrRyXIny5WQjVyYO_e3b2foXnUoHPFOlh6rhYi1_b-JyD_4T_S8Lf4pF8HzE8JNDCyM2-Uxm3tL-5qZGqVp3_B0fB-qmL8c.PX6y45nnbUPjxZfGVyt13-fFNTF5oa73WK9BbSpgOXM%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1739981535%26sprefix%3Dlaptop%252Caps%252C345%26sr%3D8-251-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
250,"Chuwi HeroBook Pro 14.1'' Intel Celeron N4020 Laptop with 8GB RAM, 256GB SSD, Windows 11, 1TB Expand, FHD IPS, Ultra Slim, USB3.0, Mini-HDMI, Webcam","15,990",https://amazon.in/sspa/click?ie=UTF8&spc=MTozNTE2MzY5NzMwNDQ5NzU4OjE3Mzk5ODE1NDQ6c3BfYXRmX25leHQ6MzAwMjc4MzA2OTgyNTMyOjowOjo&url=%2FChuwi-HeroBook-Pro-Celeron-Mini-HDMI%2Fdp%2FB0D9RXH8X5%2Fref%3Dsr_1_258_sspa%3Fcrid%3D36REPC42ZM5VI%26dib%3DeyJ2IjoiMSJ9.6ZQHfCOxKi7ErxqGm8SsDnO9tk1QicEzlDFjEEPMAc7pIQihdJ4mXhge6YtmLl_TaYFaftyhXrUNSzV0V6hMZeSPds_i7QMkNbESJrZBDqSiDPpiAlYK-OGrzOmE6sacq00bNPf8rJwGqs16KmqeWb05TxjA0k5GBrAi4UjPtJF0chZBFf0tv8KkAfDc_e6n4fRIHXH6dsKBuqalKbogPw2aYzu3olM7a27zBPxcLhc.se5UUPFC7_gkA1qOzXXSxNP1Vkveu2T-ylGlJu8ESxU%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1739981544%26sprefix%3Dlaptop%252Caps%252C345%26sr%3D8-258-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
272,"Chuwi HeroBook Pro 14.1'' Intel Celeron N4020 Laptop with 8GB RAM, 256GB SSD, Windows 11, 1TB Expand, FHD IPS, Ultra Slim, USB3.0, Mini-HDMI, Webcam","15,990",https://amazon.in/sspa/click?ie=UTF8&spc=MTo4Mjk4MTE1NzkxMDcwMjc6MTczOTk4MTU1NTpzcF9hdGZfbmV4dDozMDAyNzgzMDY5ODI1MzI6OjA6Og&url=%2FChuwi-HeroBook-Pro-Celeron-Mini-HDMI%2Fdp%2FB0D9RXH8X5%2Fref%3Dsr_1_274_sspa%3Fcrid%3D36REPC42ZM5VI%26dib%3DeyJ2IjoiMSJ9.7c7jCl8iVuNW85u989NVeQHZAqNSxwAs4rOmKiJjGx95v67KQvI3-GwF7KEi-V4gwFg5OMl97jWhpRyvAXI03Zsa7Qens6h3yP__zfnCk6Ls2DG-JN29qfA4jJLHwkLtsIqnqNYlupzCxMxOUNy0w_2o3NBUaqimt9z5qZdJc-0zk8FlxNFTsgO74LXV78lwbkDQH7PKTidbh9nMNg82gv5foEo8s4b_9guwYfneIZo.4oi4fNCAb0sg8PFaHO5ujwCGnDLC9qAAMgV1lOemGd8%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1739981555%26sprefix%3Dlaptop%252Caps%252C345%26sr%3D8-274-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
303,"Chuwi HeroBook Pro 14.1'' Intel Celeron N4020 Laptop with 8GB RAM, 256GB SSD, Windows 11, 1TB Expand, FHD IPS, Ultra Slim, USB3.0, Mini-HDMI, Webcam","15,990",https://amazon.in/sspa/click?ie=UTF8&spc=MToxODk4MTIzMzkyNzIxMzU1OjE3Mzk5ODE1NjQ6c3BfbXRmOjMwMDI3ODMwNjk4MjUzMjo6MDo6&url=%2FChuwi-HeroBook-Pro-Celeron-Mini-HDMI%2Fdp%2FB0D9RXH8X5%2Fref%3Dsr_1_299_sspa%3Fcrid%3D36REPC42ZM5VI%26dib%3DeyJ2IjoiMSJ9.9P3PdbiA7C9g-YyuqxVOKcm24nfASEJJC1v7q506kjBcEAkHPTbTJhnOSzSerZ0aIKY6JMxExWWaAPScwyU1I3js4T-vFxrieIs-5hPTlKrnPUY1U0ivmEWCdgNroCQKPwYf76Dxa_gyfXtssXPCw-_6t2IzOM6koyDAbVgdZAtAF_NdUolbBVulMFnaBIYeQHdPVrspg0zjY9_LnSWbE1M5Cwd8bdWxrGvw4A1tarI.yvdtu4tSkMwANt0J4yERXrHmMVGZ13ZDY1OpvxOMeVs%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1739981564%26sprefix%3Dlaptop%252Caps%252C345%26sr%3D8-299-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
3,"ARZOPA 15.6'' FHD 1080P Portable Monitor with Kickstand,60Hz Ultra-Slim Portable Laptop Monitor with Speaker- IPS Eye Care Display for PC, MacBook, Mobile, Xbox, PS5 - USB C & HDMI Connectivity","12,998",https://amazon.in/ARZOPA-Portable-Monitor-15-6-1080P/dp/B0CRKGCSGF/ref=sr_1_85?crid=36REPC42ZM5VI&dib=eyJ2IjoiMSJ9.os94n36cK4_OwBRZVexVVGuAwrjTQvocAnQ52aGAhECeHv4IOonIO2SqlDFkuTPCVj_MNTSajDSYE5JArGqUnBu4XeF1jr5YC7XG5bNLl5ZCu0pjPfk7kBChSEUpYu-LSJ2lqkchX_KQMwZVacRlt15q0YbsRaBsJ3QU7RAHnZ0dpQfBAXKPBVQy8DnaMq95VXefhvEg_8CCIbfV74gAAqcthlOKI6CA3V_M1bMplFU.i5YaJCJknKvLjobAiMp1uFpoFYEsYJM7EjqkEDE98TY&dib_tag=se&keywords=laptop&qid=1739981437&sprefix=laptop%2Caps%2C345&sr=8-85
207,"Walker Thin & Light Laptop,14.1""(4GB RAM,128GB SSD)| FHD IPS Display 1920 * 1080 Resolution | Celeron Processor N4020 (Gemini Lake)| UHD Graphics 600|Webcam | Windows 11 Home | Champagne Gold","12,990",https://amazon.in/Walker-Notebook-Laptop-PC-Model/dp/B0CGX5B5TZ/ref=sr_1_36?crid=36REPC42ZM5VI&dib=eyJ2IjoiMSJ9.diilpvh_a3hsngxrfeRzX7vVEt_vARV40xZAIACo5V7G2Xkbnuq_9vw2fMaQ8hsXKdOrbcZ3RMPtxbh26p0C6dE3XExkADzCd1gDAgioioGXzgw-yFlp28EXWbl8N6artChTzFH0DFOFC1zwXsZjVJROlW_-C0fYpvcY3LrQ4YuOsL2TEvpJyA4L2NzWMegqNsd-5EzsahHp4om0c0JTJOUFj7-900lMmBcqFYpS9kg.GV3EAhqu8VxUBopa5GD9A1nkbj-kyE2Ndx0DJ3NkdmA&dib_tag=se&keywords=laptop&qid=1739981406&sprefix=laptop%2Caps%2C345&sr=8-36
359,"Primebook 4G, 2024(New, WiFi+4G) Android Based MediaTek MT8788 - (PrimeOS) 4G SIM Slot, Thin and Light Laptop (11.6 Inch, 1.065 Kg, Type C, USB, HDMI, MicroSD) (4GB/64GB eMMC Storage, Black)","12,990",https://amazon.in/sspa/click?ie=UTF8&spc=MTo4Nzc2NTU5NjcxNjIyMDYyOjE3Mzk5ODEzODM6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDIxMzY3MzA2MzIzMjo6NDo6&url=%2FPrimebook-Android-Based-MediaTek-MT8788%2Fdp%2FB0D1Y3MVGL%2Fref%3Dsxin_12_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%253Aamzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%26crid%3D36REPC42ZM5VI%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0D1Y3MVGL%26pd_rd_r%3D26e9e95b-86dc-4520-a4a1-8b906c89edd4%26pd_rd_w%3DV6JQy%26pd_rd_wg%3DhX79w%26pf_rd_p%3D59126330-c308-4c36-a5a0-21cac002681f%26pf_rd_r%3DK2MHY0YS22S0T0W3HYT0%26qid%3D1739981383%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C345%26sr%3D1-20-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
109,"Primebook WiFi, 2025(New) Android Based MediaTek MT8183 - (PrimeOS) Thin and Light Laptop (11.6 Inch, 1.065 Kg, Type C) (4GB/64GB eMMC Storage)","11,990",https://amazon.in/Primebook-Android-Based-MediaTek-MT8788/dp/B0D2Y31YX4/ref=sr_1_19?crid=36REPC42ZM5VI&dib=eyJ2IjoiMSJ9.eFCUMhD-naMzRtSQBmiuOJB8G3yluTCjxCcPytXQ7Agpjlq2MQF6_49XSryID1exwn2avL63j5MY4vF5DCalYcCHO9_j29i-Hap_-GBF7MvxbbMoCrbOectN4hHGhClD9f_dyJ0hi6SIg-AtI2QuAI3dlUa1U6OSbKX1PiqKQ4WnJEK2NDt8Rs_GQToQOcS_uEeYhYdA-ticQqnq3Q8MblWkXU89Yj6p3X4ndTt8CC4.fQ39sEce-DWCnkEey1WUWpyVdqIqjSck1fElItrhl50&dib_tag=se&keywords=laptop&qid=1739981383&sprefix=laptop%2Caps%2C345&sr=8-19
291,"MagicRaven Portable Monitor, 15.6"" 1920 * 1080P IPS Laptop Screen, 60Hz Lightweight and Slim Travel Monitor with Full-Featured USB C HDMI Port, Gaming Display for PC Switch Xbox PS3/4/5","10,999",https://amazon.in/MagicRaven-Portable-Lightweight-Computer-Speakers/dp/B0D841Z2XP/ref=sr_1_292?crid=36REPC42ZM5VI&dib=eyJ2IjoiMSJ9.7c7jCl8iVuNW85u989NVeQHZAqNSxwAs4rOmKiJjGx95v67KQvI3-GwF7KEi-V4gwFg5OMl97jWhpRyvAXI03Zsa7Qens6h3yP__zfnCk6Ls2DG-JN29qfA4jJLHwkLtsIqnqNYlupzCxMxOUNy0w_2o3NBUaqimt9z5qZdJc-0zk8FlxNFTsgO74LXV78lwbkDQH7PKTidbh9nMNg82gv5foEo8s4b_9guwYfneIZo.4oi4fNCAb0sg8PFaHO5ujwCGnDLC9qAAMgV1lOemGd8&dib_tag=se&keywords=laptop&qid=1739981555&sprefix=laptop%2Caps%2C345&sr=8-292
190,Hercules Dg400Bb Laptop Stand With Bag Floor Stand,"6,300",https://amazon.in/Hercules-DG400BB-Laptop-Stand-Bag/dp/B00J0823FI/ref=sr_1_215?crid=36REPC42ZM5VI&dib=eyJ2IjoiMSJ9.SFfsiIhWw1D_IRIEztVuI2ywo8SXsfVGkx4B7XqJ02SSEjLz19qc7gFkd3Q-eIqX9OUrTBhjdwivWTdmC94wm2mRw_Bgb4uP6zINPwDNS9i8BDVa8FiB80KmGwmWrlchlaYe6wWdXuZtg1QIEQQumbj--iX2E0k3ywY34RacAVFKvx3Bh4YY7ku3BeBaUtvn0Pc5prLh8kI1M4Uk7nZxbIlSW-FnX5GBEt0cQXbVtco.4sZXl1rv0kp229tqLCxOI0JRyoBVk4rLu-jSOYU0f_4&dib_tag=se&keywords=laptop&qid=1739981515&sprefix=laptop%2Caps%2C345&sr=8-215
268,Kingston Fury Impact 32GB 3200MHz DDR4 CL20 Laptop Memory Single Stick KF432S20IB/32 Black,"6,090",https://amazon.in/Kingston-FURY-3200MHz-KF432S20IB-32/dp/B097QJ74WQ/ref=sr_1_274?crid=36REPC42ZM5VI&dib=eyJ2IjoiMSJ9.6ZQHfCOxKi7ErxqGm8SsDnO9tk1QicEzlDFjEEPMAc7pIQihdJ4mXhge6YtmLl_TaYFaftyhXrUNSzV0V6hMZeSPds_i7QMkNbESJrZBDqSiDPpiAlYK-OGrzOmE6sacq00bNPf8rJwGqs16KmqeWb05TxjA0k5GBrAi4UjPtJF0chZBFf0tv8KkAfDc_e6n4fRIHXH6dsKBuqalKbogPw2aYzu3olM7a27zBPxcLhc.se5UUPFC7_gkA1qOzXXSxNP1Vkveu2T-ylGlJu8ESxU&dib_tag=se&keywords=laptop&qid=1739981544&sprefix=laptop%2Caps%2C345&sr=8-274
301,Kingston Fury Impact 32GB 3200MHz DDR4 CL20 Laptop Memory Single Stick KF432S20IB/32 Black,"6,090",https://amazon.in/Kingston-FURY-3200MHz-KF432S20IB-32/dp/B097QJ74WQ/ref=sr_1_297?crid=36REPC42ZM5VI&dib=eyJ2IjoiMSJ9.9P3PdbiA7C9g-YyuqxVOKcm24nfASEJJC1v7q506kjBcEAkHPTbTJhnOSzSerZ0aIKY6JMxExWWaAPScwyU1I3js4T-vFxrieIs-5hPTlKrnPUY1U0ivmEWCdgNroCQKPwYf76Dxa_gyfXtssXPCw-_6t2IzOM6koyDAbVgdZAtAF_NdUolbBVulMFnaBIYeQHdPVrspg0zjY9_LnSWbE1M5Cwd8bdWxrGvw4A1tarI.yvdtu4tSkMwANt0J4yERXrHmMVGZ13ZDY1OpvxOMeVs&dib_tag=se&keywords=laptop&qid=1739981564&sprefix=laptop%2Caps%2C345&sr=8-297
36,"boAt EnergyShroom PB600 PowerPulse 27000mAh Power Bank| 160W Total Output, 2xUSB-C (2-Way Port), 2xUSB-A Port, 100W Type-C to C Cable, Compatible w/Laptop, Smartphone, Tablets Earphone,Watch(Gunmetal)","4,999",https://amazon.in/boAt-EnergyShroom-PB600-PowerPulse-Compatible/dp/B0DK3DVJDR/ref=sr_1_109?crid=36REPC42ZM5VI&dib=eyJ2IjoiMSJ9.wZCRS2kbIqbkZQ1YIS8m_hrOPk5qM5mYTO7zfdbCERfNQMhcaLu-DJk7kzZ2l06y3JlUhPMRATeTvxkkI5XdBXfvuh6gw9EbrvechQArzq14dAZ63JnbWd79TBbu1lX49L_S4YaRkr8hoYJjrNZKI6UsY2BWAyUIbDcN6z3yMeh9FmHG9Ol0hU9W2ycpTMOm2GYMR_zpii4S6LbQnSdPQfdFDPofhqmmoDFd3aerehU.cBsJrfvK8Hpy7XKoXwB90Bk38pz99pmjG3-pw-iyRIE&dib_tag=se&keywords=laptop&qid=1739981446&sprefix=laptop%2Caps%2C345&sr=8-109
68,"Ambrane 100W Fast Charging Powerbank for MacBook, Type C Laptop & Mobile Charging, 25,000mAh Battery, Triple Output, Power Delivery & Quick Charge (Powerlit Ultra, Black)","4,799",https://amazon.in/Ambrane-Charging-Powerbank-Delivery-Powerlit/dp/B0BYVDM93V/ref=sr_1_132?crid=36REPC42ZM5VI&dib=eyJ2IjoiMSJ9.mdRkxVkb_bIQspR2XQZXT2ItRha7T4qDqls4tkuPN-cSBOK9HYdy1TG9fZbPQIrfXNPCfX4izdffZf4kD6J0_MY3nLcomZAFZjD9X6gFKyYh1bGHGnqjA0c8yXCWnSr5-P2XBPxy8PTcOyQtA3scvYHX-7QVpgLQChNL0Dc9XJJoH6mNHgeVAaAqliR204bLYZOPDe88SPnkXyqQK2GV0M3BR-ZWTnH-kN9qCL4rgVo.Vut9q1RYqk8MlEVpGzSVHgmMZ1hPQnaO59XV2wEFlhw&dib_tag=se&keywords=laptop&qid=1739981455&sprefix=laptop%2Caps%2C345&sr=8-132
112,"Ambrane 85W Fast Charging Powerbank for MacBook, Type C Laptop & Mobile Charging, 20,000mAh Battery, Triple Output, Power Delivery & Quick Charge (Powerlit Ultra lite, Black)","3,799",https://amazon.in/Ambrane-Charging-Powerbank-Powerlit-Ultra/dp/B0CL6K5214/ref=sr_1_161?crid=36REPC42ZM5VI&dib=eyJ2IjoiMSJ9._BN6e9_iRaON22ucbvXz1l9zEBeRtYoI1Hx-JeZpj7LwjGH5_2Hzvc7c047vD9mAIPfhsPL6JA8N0nxY1a373y386DkR5-jNWbga-y2MMIUx83huxzU3KEfaTGQerigh-ZxxA7OO7dQJlpK1OB4ywLKdxYLHnfv8I2Lux72YHpm3QYUXzZhrfrPz-r0pOymEDwYN48QySoQG7uT5c90-6ZkVosk4iSA-mMevY2iXjsQ.PV5B69YW3lGLS0nbdnaFIG4sXNued8duIB53xvzuLUY&dib_tag=se&keywords=laptop&qid=1739981475&sprefix=laptop%2Caps%2C345&sr=8-161
